Grid	Lat/Lon hddd.ddddd°
Datum	WGS 84

Header	Name	Description	Type	Position	Altitude	Depth	Proximity	Temperature	Display Mode	Color	Symbol	Facility	City	State	Country	Date Modified	Link	Categories
Waypoint	8Lg	28-NOV-13 11:37:47	User Waypoint	N31.50380 W109.01678	1713 m				Symbol & Name	Black	Flag, Blue							
Waypoint	8Md	28-NOV-13 10:44:28	User Waypoint	N31.50785 W109.00987	1688 m				Symbol & Name	Black	Flag, Blue							
Waypoint	8Sm	28-NOV-13 10:37:33	User Waypoint	N31.50831 W109.00844	1689 m				Symbol & Name	Black	Flag, Blue							
Waypoint	97Sm	28-NOV-13 10:43:18	User Waypoint	N31.50809 W109.00951	1689 m				Symbol & Name	Black	Flag, Blue							
Waypoint	9Md	28-NOV-13 10:47:42	User Waypoint	N31.50771 W109.01016	1691 m				Symbol & Name	Black	Flag, Blue							
Waypoint	9Sm	28-NOV-13 10:44:56	User Waypoint	N31.50788 W109.00992	1689 m				Symbol & Name	Black	Flag, Blue							
Waypoint	Bird Dead	28-NOV-13 12:26:02	User Waypoint	N31.49822 W109.02032	1726 m				Symbol & Name	Black	Flag, Blue							
Waypoint	Bracket fungi	28-NOV-13 15:50:49	User Waypoint	N31.52732 W108.97918	1593 m				Symbol & Name	Black	Flag, Blue							
Waypoint	Dead Liz	28-NOV-13 11:57:26	User Waypoint	N31.50376 W109.01680	1715 m				Symbol & Name	Black	Flag, Blue							
Waypoint	Hyla	28-NOV-13 10:46:15	User Waypoint	N31.50786 W109.01002	1691 m				Symbol & Name	Black	Flag, Blue							
Waypoint	Inv 501	27-NOV-13 9:29:12	User Waypoint	N31.48531 W108.94757	1640 m				Symbol & Name	Black	Flag, Blue							
Waypoint	Inv 502	27-NOV-13 9:59:30	User Waypoint	N31.48559 W108.94738	1635 m				Symbol & Name	Black	Flag, Blue							
Waypoint	Inv 503	27-NOV-13 10:47:30	User Waypoint	N31.50957 W108.95300	1654 m				Symbol & Name	Black	Flag, Blue							
Waypoint	Inv 505	28-NOV-13 13:50:02	User Waypoint	N31.50381 W109.01674	1713 m				Symbol & Name	Black	Flag, Blue							
Waypoint	Mushroom	27-NOV-13 15:23:09	User Waypoint	N31.52810 W108.97998	1650 m				Symbol & Name	Black	Flag, Blue							
Waypoint	Pc 1M 6Sm	28-NOV-13 10:23:17	User Waypoint	N31.50994 W109.00614	1678 m				Symbol & Name	Black	Flag, Blue							
Waypoint	Pc 1md 1Sm	28-NOV-13 10:31:36	User Waypoint	N31.50924 W109.00700	1684 m				Symbol & Name	Black	Flag, Blue							
Waypoint	Pc 1MD 2SM	28-NOV-13 10:32:34	User Waypoint	N31.50907 W109.00703	1683 m				Symbol & Name	Black	Flag, Blue							
Waypoint	Pc 2M 1L	28-NOV-13 10:24:33	User Waypoint	N31.50993 W109.00631	1678 m				Symbol & Name	Black	Flag, Blue							
Waypoint	Pc 2Sm	28-NOV-13 10:29:39	User Waypoint	N31.50976 W109.00681	1682 m				Symbol & Name	Black	Flag, Blue							
Waypoint	Pc 2Sm:1	28-NOV-13 10:37:57	User Waypoint	N31.50834 W109.00842	1689 m				Symbol & Name	Black	Flag, Blue							
Waypoint	Pc 3Lg	28-NOV-13 12:19:06	User Waypoint	N31.49929 W109.01909	1725 m				Symbol & Name	Black	Flag, Blue							
Waypoint	Pc 3Sm	28-NOV-13 10:22:41	User Waypoint	N31.50997 W109.00608	1679 m				Symbol & Name	Black	Flag, Blue							
Waypoint	Pc 4Sm	28-NOV-13 10:11:12	User Waypoint	N31.51224 W109.00155	1670 m				Symbol & Name	Black	Flag, Blue							
Waypoint	Pc 5Sm	28-NOV-13 10:18:29	User Waypoint	N31.51100 W109.00393	1676 m				Symbol & Name	Black	Flag, Blue							
Waypoint	Pc 7Sm 2Md	28-NOV-13 11:09:10	User Waypoint	N31.50545 W109.01024	1698 m				Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA	RIFA	User Waypoint	N35.65302 W97.47569					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.1	RIFA	User Waypoint	N35.65293 W97.47534					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.10	RIFA	User Waypoint	N35.65915 W97.47514					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.100	RIFA	User Waypoint	N35.65305 W97.47483					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.101	RIFA	User Waypoint	N35.65934 W97.47482					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.102	RIFA	User Waypoint	N35.65813 W97.47481					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.103	RIFA	User Waypoint	N35.65825 W97.47481					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.104	RIFA	User Waypoint	N35.65921 W97.47480					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.105	RIFA	User Waypoint	N35.65319 W97.47478					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.106	RIFA	User Waypoint	N35.65534 W97.47477					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.107	RIFA	User Waypoint	N35.65814 W97.47476					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.108	RIFA	User Waypoint	N35.65541 W97.47475					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.109	RIFA	User Waypoint	N35.65614 W97.47472					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.11	RIFA	User Waypoint	N35.65915 W97.47513					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.110	RIFA	User Waypoint	N35.65909 W97.47470					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.111	RIFA	User Waypoint	N35.65698 W97.47470					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.112	RIFA	User Waypoint	N35.65559 W97.47469					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.113	RIFA	User Waypoint	N35.65621 W97.47469					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.114	RIFA	User Waypoint	N35.65553 W97.47468					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.115	RIFA	User Waypoint	N35.65617 W97.47468					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.116	RIFA	User Waypoint	N35.65539 W97.47467					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.117	RIFA	User Waypoint	N35.65811 W97.47467					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.118	RIFA	User Waypoint	N35.65813 W97.47467					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.119	RIFA	User Waypoint	N35.65824 W97.47467					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.12	RIFA	User Waypoint	N35.65937 W97.47513					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.120	RIFA	User Waypoint	N35.65588 W97.47466					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.121	RIFA	User Waypoint	N35.65629 W97.47465					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.122	RIFA	User Waypoint	N35.65613 W97.47462					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.123	RIFA	User Waypoint	N35.65618 W97.47461					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.124	RIFA	User Waypoint	N35.65812 W97.47461					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.125	RIFA	User Waypoint	N35.65617 W97.47460					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.126	RIFA	User Waypoint	N35.65931 W97.47459					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.127	RIFA	User Waypoint	N35.65823 W97.47459					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.128	RIFA	User Waypoint	N35.65957 W97.47458					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.129	RIFA	User Waypoint	N35.65823 W97.47456					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.13	RIFA	User Waypoint	N35.65936 W97.47513					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.130	RIFA	User Waypoint	N35.65614 W97.47455					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.131	RIFA	User Waypoint	N35.65319 W97.47452					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.132	RIFA	User Waypoint	N35.65686 W97.47452					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.133	RIFA	User Waypoint	N35.65614 W97.47451					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.134	RIFA	User Waypoint	N35.65289 W97.47450					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.135	RIFA	User Waypoint	N35.65810 W97.47450					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.136	RIFA	User Waypoint	N35.65621 W97.47449					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.137	RIFA	User Waypoint	N35.65325 W97.47448					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.138	RIFA	User Waypoint	N35.65291 W97.47448					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.139	RIFA	User Waypoint	N35.65614 W97.47448					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.14	RIFA	User Waypoint	N35.65939 W97.47513					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.140	RIFA	User Waypoint	N35.65498 W97.47447					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.141	RIFA	User Waypoint	N35.65808 W97.47447					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.142	RIFA	User Waypoint	N35.65332 W97.47443					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.143	RIFA	User Waypoint	N35.65828 W97.47443					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.144	RIFA	User Waypoint	N35.65332 W97.47442					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.145	RIFA	User Waypoint	N35.65332 W97.47440					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.146	RIFA	User Waypoint	N35.65805 W97.47440					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.147	RIFA	User Waypoint	N35.65333 W97.47436					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.148	RIFA	User Waypoint	N35.65808 W97.47436					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.149	RIFA	User Waypoint	N35.65333 W97.47435					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.15	RIFA	User Waypoint	N35.65936 W97.47512					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.150	RIFA	User Waypoint	N35.65288 W97.47433					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.151	RIFA	User Waypoint	N35.65959 W97.47432					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.152	RIFA	User Waypoint	N35.65334 W97.47429					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.153	RIFA	User Waypoint	N35.65333 W97.47429					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.154	RIFA	User Waypoint	N35.65684 W97.47429					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.155	RIFA	User Waypoint	N35.65293 W97.47427					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.156	RIFA	User Waypoint	N35.65332 W97.47427					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.157	RIFA	User Waypoint	N35.65335 W97.47424					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.158	RIFA	User Waypoint	N35.65322 W97.47423					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.159	RIFA	User Waypoint	N35.65293 W97.47422					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.16	RIFA	User Waypoint	N35.65923 W97.47511					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.160	RIFA	User Waypoint	N35.65553 W97.47421					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.161	RIFA	User Waypoint	N35.65570 W97.47417					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.162	RIFA	User Waypoint	N35.65334 W97.47415					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.163	RIFA	User Waypoint	N35.65591 W97.47415					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.164	RIFA	User Waypoint	N35.65686 W97.47415					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.165	RIFA	User Waypoint	N35.65287 W97.47414					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.166	RIFA	User Waypoint	N35.65333 W97.47414					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.167	RIFA	User Waypoint	N35.65335 W97.47413					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.168	RIFA	User Waypoint	N35.65594 W97.47412					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.169	RIFA	User Waypoint	N35.65284 W97.47410					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.17	RIFA	User Waypoint	N35.65908 W97.47509					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.170	RIFA	User Waypoint	N35.65372 W97.47410					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.171	RIFA	User Waypoint	N35.65313 W97.47410					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.172	RIFA	User Waypoint	N35.65475 W97.47405					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.173	RIFA	User Waypoint	N35.65938 W97.47403					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.174	RIFA	User Waypoint	N35.65588 W97.47403					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.175	RIFA	User Waypoint	N35.65655 W97.47403					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.176	RIFA	User Waypoint	N35.65307 W97.47401					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.177	RIFA	User Waypoint	N35.65307 W97.47400					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.178	RIFA	User Waypoint	N35.65303 W97.47399					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.179	RIFA	User Waypoint	N35.66198 W97.47398					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.18	RIFA	User Waypoint	N35.65501 W97.47509					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.180	RIFA	User Waypoint	N35.65480 W97.47397					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.181	RIFA	User Waypoint	N35.65301 W97.47397					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.182	RIFA	User Waypoint	N35.65553 W97.47397					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.183	RIFA	User Waypoint	N35.65483 W97.47396					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.184	RIFA	User Waypoint	N35.65301 W97.47396					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.185	RIFA	User Waypoint	N35.65287 W97.47393					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.186	RIFA	User Waypoint	N35.65458 W97.47392					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.187	RIFA	User Waypoint	N35.65480 W97.47392					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.188	RIFA	User Waypoint	N35.65456 W97.47389					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.189	RIFA	User Waypoint	N35.65288 W97.47387					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.19	RIFA	User Waypoint	N35.65907 W97.47508					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.190	RIFA	User Waypoint	N35.65314 W97.47387					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.191	RIFA	User Waypoint	N35.65992 W97.47386					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.192	RIFA	User Waypoint	N35.65298 W97.47385					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.193	RIFA	User Waypoint	N35.65644 W97.47385					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.194	RIFA	User Waypoint	N35.65471 W97.47384					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.195	RIFA	User Waypoint	N35.65297 W97.47384					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.196	RIFA	User Waypoint	N35.65463 W97.47383					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.197	RIFA	User Waypoint	N35.65485 W97.47382					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.198	RIFA	User Waypoint	N35.65470 W97.47380					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.199	RIFA	User Waypoint	N35.65290 W97.47379					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.2	RIFA	User Waypoint	N35.65869 W97.47531					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.20	RIFA	User Waypoint	N35.65924 W97.47508					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.200	RIFA	User Waypoint	N35.65324 W97.47379					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.201	RIFA	User Waypoint	N35.65323 W97.47378					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.202	RIFA	User Waypoint	N35.65654 W97.47378					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.203	RIFA	User Waypoint	N35.65318 W97.47377					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.204	RIFA	User Waypoint	N35.65554 W97.47377					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.205	RIFA	User Waypoint	N35.65563 W97.47376					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.206	RIFA	User Waypoint	N35.65458 W97.47373					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.207	RIFA	User Waypoint	N35.65375 W97.47373					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.208	RIFA	User Waypoint	N35.65460 W97.47372					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.209	RIFA	User Waypoint	N35.65591 W97.47371					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.21	RIFA	User Waypoint	N35.65505 W97.47507					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.210	RIFA	User Waypoint	N35.65325 W97.47369					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.211	RIFA	User Waypoint	N35.65328 W97.47369					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.212	RIFA	User Waypoint	N35.65482 W97.47368					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.213	RIFA	User Waypoint	N35.65481 W97.47368					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.214	RIFA	User Waypoint	N35.65317 W97.47368					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.215	RIFA	User Waypoint	N35.65285 W97.47366					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.216	RIFA	User Waypoint	N35.65460 W97.47366					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.217	RIFA	User Waypoint	N35.65375 W97.47366					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.218	RIFA	User Waypoint	N35.65483 W97.47365					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.219	RIFA	User Waypoint	N35.65318 W97.47364					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.22	RIFA	User Waypoint	N35.65907 W97.47506					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.220	RIFA	User Waypoint	N35.65298 W97.47363					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.221	RIFA	User Waypoint	N35.65465 W97.47362					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.222	RIFA	User Waypoint	N35.65474 W97.47361					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.223	RIFA	User Waypoint	N35.65471 W97.47360					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.224	RIFA	User Waypoint	N35.65605 W97.47360					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.225	RIFA	User Waypoint	N35.65321 W97.47360					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.226	RIFA	User Waypoint	N35.65475 W97.47358					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.227	RIFA	User Waypoint	N35.65968 W97.47357					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.228	RIFA	User Waypoint	N35.65280 W97.47356					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.229	RIFA	User Waypoint	N35.65609 W97.47356					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.23	RIFA	User Waypoint	N35.65958 W97.47506					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.230	RIFA	User Waypoint	N35.65463 W97.47355					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.231	RIFA	User Waypoint	N35.65536 W97.47354					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.232	RIFA	User Waypoint	N35.65629 W97.47354					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.233	RIFA	User Waypoint	N35.65317 W97.47353					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.234	RIFA	User Waypoint	N35.65462 W97.47352					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.235	RIFA	User Waypoint	N35.65746 W97.47352					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.236	RIFA	User Waypoint	N35.65613 W97.47351					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.237	RIFA	User Waypoint	N35.65587 W97.47350					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.238	RIFA	User Waypoint	N35.65479 W97.47350					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.239	RIFA	User Waypoint	N35.65276 W97.47349					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.24	RIFA	User Waypoint	N35.65954 W97.47506					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.240	RIFA	User Waypoint	N35.65959 W97.47349					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.241	RIFA	User Waypoint	N35.65455 W97.47348					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.242	RIFA	User Waypoint	N35.65272 W97.47347					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.243	RIFA	User Waypoint	N35.65976 W97.47346					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.244	RIFA	User Waypoint	N35.65326 W97.47346					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.245	RIFA	User Waypoint	N35.65315 W97.47346					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.246	RIFA	User Waypoint	N35.65363 W97.47345					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.247	RIFA	User Waypoint	N35.65289 W97.47345					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.248	RIFA	User Waypoint	N35.65729 W97.47345					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.249	RIFA	User Waypoint	N35.65916 W97.47344					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.25	RIFA	User Waypoint	N35.65507 W97.47506					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.250	RIFA	User Waypoint	N35.65268 W97.47343					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.251	RIFA	User Waypoint	N35.65526 W97.47343					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.252	RIFA	User Waypoint	N35.65468 W97.47343					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.253	RIFA	User Waypoint	N35.65643 W97.47342					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.254	RIFA	User Waypoint	N35.65310 W97.47342					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.255	RIFA	User Waypoint	N35.65383 W97.47342					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.256	RIFA	User Waypoint	N35.65477 W97.47342					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.257	RIFA	User Waypoint	N35.65478 W97.47342					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.258	RIFA	User Waypoint	N35.65630 W97.47341					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.259	RIFA	User Waypoint	N35.65299 W97.47341					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.26	RIFA	User Waypoint	N35.66145 W97.47505					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.260	RIFA	User Waypoint	N35.65637 W97.47340					Symbol & Name	Black	Flag, Blue							
Waypoint	RIFA.261	RIFA	User Waypoint	N35.65300 W97.47340					Symbol & Name	Black	Flag, Blue							
